3468159992729735	train	1
3468347595078839	test	1
3468372929287177	train	1
3468373432728942	train	1
3468380159915252	test	1
3468398501400384	train	1
3468424459668050	train	1
3468430474548744	train	1
3468498930370496	train	1
3468639284247949	train	1
3468907379636223	test	1
3469095893161853	valid	1
3469164490770409	test	1
3469180655128155	train	1
3469187194663045	train	1
3469223404153052	train	1
3469648257836929	train	1
3469960238515763	test	1
3470191218527436	test	1
3470536149393438	train	1
3470678814225787	train	1
3470931383192503	train	1
3471040577916614	train	1
3471614475837908	test	1
3471624609715843	train	1
3471639155073211	train	1
3471696340138400	train	1
3471770407014199	train	1
3471806713494327	train	1
3472045259789800	train	1
3472048825183803	train	1
3472069230664493	test	1
3472099802593026	valid	1
3472137173808175	train	1
3472360072478251	train	1
3472368082960657	train	1
3472419589484409	train	1
3472671616769221	train	1
3472787605416849	valid	1
3473268541588609	train	1
3474155238413099	train	1
3474212025399603	train	1
3474237413378556	valid	1
3474944569045473	test	1
3474949371560457	test	1
3474993889611780	test	1
3475077888525853	train	1
3475088676818687	test	1
3475142245661313	test	1
3475189017268462	train	1
3475292175812467	test	1
3475302015075964	test	1
3475375470567128	test	1
3475404759357555	train	1
3475420018566028	test	1
3475426607575127	test	1
3475560997435225	train	1
3475607667382322	train	1
3475608707723288	test	1
3475659776765538	train	1
3475696053870419	test	1
3475727238593538	test	1
3475730685784894	test	1
3475731117821179	test	1
3475779444480201	test	1
3475822150928775	test	1
3475831861399909	test	1
3475956478311632	test	1
3475964787233120	test	1
3475973863764537	test	1
3475985904876788	test	1
3475997196621695	test	1
3476004406604577	test	1
3476014229176895	test	1
3476053530194964	train	1
3476055656644087	valid	1
3476204290170220	test	1
3476286334314194	train	1
3476366005708918	test	1
3476379494883694	train	1
3476433059938818	test	1
3476452156883386	test	1
3476488550122234	test	1
3476494460628461	test	1
3476496058745719	train	1
3476554078362696	test	1
3476559849884422	train	1
3476653320024104	valid	1
3476671204519909	test	1
3476693899950085	train	1
3476694633565927	train	1
3476707816311797	train	1
3476724542925166	train	1
3476742636930340	train	1
3476749406478085	valid	1
3476774355014599	train	1
3476795459966724	train	1
3476847167991333	test	1
3476882168959944	train	1
3476893112543214	test	1
3476907310232028	train	1
3476913014630101	train	1
3477033080233603	valid	1
3477041364131033	test	1
3477067247545500	valid	1
3477073186350548	valid	1
3477076596312964	valid	1
3477079205221451	train	1
3477085442453894	valid	1
3477087602141405	valid	1
3477091410566026	valid	1
3477123098948253	train	1
3477248474956408	train	1
3477351482998142	train	1
3477395653052393	test	1
3477544462167812	train	1
3477770007362991	train	1
3477818992536840	train	1
3477849484677354	train	1
3477856539129733	train	1
3477927952120795	train	1
3477977893021923	train	1
3478199343834572	valid	1
3478258433847667	test	1
3478344538091714	valid	1
3478461773912071	train	1
3478522406632659	valid	1
3478533270127488	train	1
3478576349788148	valid	1
3478611753805809	train	1
3478614278383900	test	1
3478671661150870	train	1
3478744347689924	test	1
3478820784587744	train	1
3478856491448667	train	1
3478863390881124	train	1
3478872286876878	train	1
3479261661318030	train	1
3479594659451753	train	1
3479635566472827	train	1
3479646236584041	train	1
3479668244498308	train	1
3479678805595388	train	1
3479788872121901	train	1
3479908011902517	train	1
3480065549801217	train	1
3480700310840479	train	1
3480774739092721	train	1
3481128558350104	train	1
3481379537220445	train	1
3481413565663708	train	1
3481429080349752	train	1
3481472155823132	train	1
3481870262536710	train	1
3481875903914439	train	1
3481914981436811	train	1
3482093444843170	train	1
3482294985747785	train	1
3482300056698158	train	1
3482454025429817	test	1
3482503652382705	train	1
3482538712218282	test	1
3482573265648766	train	1
3482634359698716	train	1
3482659911462397	train	1
3482855118356358	valid	1
3482917302999487	train	1
3482968167646239	train	1
3483063583782112	train	1
3483242382582710	valid	1
3483981330353754	train	1
3484377063826489	train	1
3484382218527434	train	1
3484391252789011	test	1
3484401055105935	train	1
3484429249048172	train	1
3484431350567218	train	1
3484432814099833	train	1
3484442163066222	train	1
3484655821171723	train	1
3484703426810984	train	1
3484705129489100	train	1
3484706283005758	train	1
3484724339608937	train	1
3484767582215833	train	1
3484788059533944	test	1
3484841335248523	train	1
3485011523234912	train	1
3485028749216845	train	1
3485233989294528	valid	1
3485366437050016	train	1
3485384707026662	train	1
3485445931062285	train	1
3485463900094387	test	1
3485466512596739	train	1
3485882990955466	test	1
3486154169090034	train	1
3486165996966363	train	1
3486168438022990	train	1
3486490518926444	train	1
3486530447983364	valid	1
3486532981534684	test	1
3486563709051444	valid	1
3486818983364916	train	1
3486823567383831	train	1
3486833029568879	test	1
3486843071090659	train	1
3486854890044793	train	1
3486898553240682	train	1
3487027158608226	train	1
3487029302566643	train	1
3487041545248271	train	1
3487080443494825	train	1
3487093097451640	train	1
3487174840791829	train	1
3487191655426766	train	1
3487193459037930	train	1
3487221182830343	train	1
3487222030126790	train	1
3487229395796957	train	1
3487238169678519	train	1
3487238812292624	train	1
3487278074351814	train	1
3487281220856734	train	1
3487316846362296	train	1
3487356214217235	train	1
3487357100032369	test	1
3487357246294956	train	1
3487394483714752	train	1
3487411462278012	train	1
3487540457549584	train	1
3487553459606342	train	1
3487564139075943	train	1
3487582040484777	valid	1
3487590047267684	train	1
3487599865919410	train	1
3487608887436332	train	1
3487634355459283	train	1
3487641032588572	train	1
3487657097200469	valid	1
3487700189668878	train	1
3487734217980967	train	1
3487961456321584	train	1
3487965655342036	train	1
3488054897878436	train	1
3488068805912999	test	1
3488336150630619	train	1
3488620931863868	train	1
3488713802136794	valid	1
3488736321072433	train	1
3488860002774854	train	1
3488980601462787	train	1
3488982287933144	train	1
3488985853178103	train	1
3489009952634298	test	1
3489010964471284	train	1
3489016898521200	test	1
3489023807311520	train	1
3489029067026650	train	1
3489057789268527	train	1
3489064139503488	valid	1
3489080362448297	valid	1
3489081462357508	valid	1
3489083517438915	test	1
3489090936868577	test	1
3489097953609637	train	1
3489101477126498	valid	1
3489105000130834	train	1
3489105411393740	train	1
3489105549425319	train	1
3489107194251547	train	1
3489107588143624	test	1
3489107898589856	train	1
3489109563796788	train	1
3489110939758010	train	1
3489113824866882	train	1
3489116953984433	train	1
3489120016355026	train	1
3489130929599549	test	1
3489136234954486	train	1
3489142434505515	train	1
3489147207827234	test	1
3489148453143332	test	1
3489148621112742	train	1
3489155407099026	train	1
3489157286822636	train	1
3489171153072934	train	1
3489175024482578	train	1
3489187258438750	train	1
3489200777239475	train	1
3489202996195214	test	1
3489205663102794	valid	1
3489220104094324	train	1
3489222948083728	train	1
3489230409482730	valid	1
3489322672337576	train	1
3489368096795444	train	1
3489383703392964	train	1
3489388589990177	test	1
3489393044433504	test	1
3489401642552203	train	1
3489401877727746	train	1
3489421100052106	train	1
3489443073508396	train	1
3489458563666521	train	1
3489488519449459	test	1
3489510606556319	test	1
3489514221680359	train	1
3489777691186823	train	1
3489892804149018	test	1
3489942821335796	train	1
3490010420634202	train	1
3490019467667327	train	1
3490117287436856	test	1
3490193593833235	train	1
3490259868101029	train	1
3490292449965980	valid	1
3490424239159511	train	1
3490499850098628	train	1
3490813156075052	train	1
3490897633198606	train	1
3490978071884984	test	1
3491000989697345	test	1
3491011676749112	test	1
3491018185580641	train	1
3491022178861871	train	1
3491055523658358	train	1
3491194456209070	train	1
3491237296402899	train	1
3491339826416477	valid	1
3491368825851241	valid	1
3491552133636847	train	1
3491553953817641	train	1
3491571859596491	valid	1
3491580939388159	valid	1
3491581279639290	train	1
3491597071571644	valid	1
3491603954360027	train	1
3491610904193361	train	1
3491617745099670	train	1
3491620110602641	train	1
3491620655999882	train	1
3491623524636311	train	1
3491640377467259	train	1
3491643027771174	valid	1
3491644391673649	train	1
3491691057583717	train	1
3491717829841601	train	1
3491937720385257	train	1
3491978610469053	test	1
3492002199258485	test	1
3492098550161083	train	1
3492298274631749	test	1
3492314644768566	valid	1
3492333762865738	test	1
3492366952770831	train	1
3492441548024538	test	1
3492459252380301	test	1
3492459734875522	test	1
3492710012471539	test	1
3492826300528120	train	1
3492839960872769	train	1
3493180442403963	train	1
3493200461638007	train	1
3493217721117209	test	1
3493385019253993	valid	1
3493401536294919	train	1
3493743171201367	train	1
3493756953348687	train	1
3493879288634088	train	1
3493888415670451	train	1
3494171795104491	test	1
3494188446107006	test	1
3494990233591651	train	1
3495585124085224	test	1
3495585271593099	train	1
3495588500435903	test	1
3495588567548653	test	1
3495640183310028	train	1
3495729601661914	valid	1
3495961743675636	train	1
3496365798037366	train	1
3496708476567767	test	1
3496751115282354	valid	1
3496777435479995	train	1
3496972759143336	test	1
3497055240587038	train	1
3497079273523040	train	1
3497118846758599	train	1
3497151516501458	train	1
3497233360494340	train	1
3497408434613063	train	1
3497940054647275	train	1
3498066554605330	valid	1
3498478561361651	train	1
3498498710659473	train	1
3498503231600166	train	1
3498569279311346	train	1
3498578901069656	train	1
3498854609883720	test	1
3498868866210241	train	1
3498869415811827	train	1
3499157963102837	train	1
3499181094188702	train	1
3499245883634226	train	1
3499582631364492	train	1
3499877922886432	valid	1
3499922047806436	valid	1
3499943384197328	test	1
3499997834319570	test	1
3500050099603934	valid	1
3500214822383187	test	1
3500246162536400	test	1
3500284019838085	test	1
3500420544653787	valid	1
3500592116827973	train	1
3500632478948697	train	1
3500799034724262	train	1
3500947630475466	train	1
3500954190543666	train	1
3500986368623203	train	1
3500987836996272	train	1
3500988793218007	train	1
3500997319803592	train	1
3501007159870395	train	1
3501018715548089	train	1
3501072780272267	train	1
3501169957796744	train	1
3501422018867300	test	1
3501429299609842	train	1
3501435382039312	train	1
3501483205495370	train	1
3501533528558289	train	1
3501746318309268	test	1
3501769948788571	train	1
3501795341001880	test	1
3501836730245140	train	1
3502018951541090	test	1
3502135175948899	test	1
3502496087049188	test	1
3502504950251008	train	1
3502570838211299	test	1
3502783657444591	train	1
3502823666515332	test	1
3502861524464021	test	1
3502884354347322	train	1
3502922216520685	valid	1
3503183173448234	test	1
3503200768806063	train	1
3503545578038437	train	1
3503895353461882	train	1
3503918791049877	train	1
3504255372057387	test	1
3504582338903597	train	1
3504761040539149	train	1
3504956050551689	train	1
3505293494965288	train	1
3505497376474145	train	1
3505738040988809	train	1
3505760967347923	train	1
3505763392020165	train	1
3505814034098655	train	1
3505824951170061	test	1
3505840155620926	train	1
3505857700455984	train	1
3505915002700363	test	1
3506133253657691	train	1
3506150592854791	train	1
3506158977548822	test	1
3506162601099827	train	1
3506392848113690	test	1
3506393716095494	test	1
3506577564419820	test	1
3506598830132592	test	1
3506880552970581	test	1
3506905844043560	train	1
3506915734678050	test	1
3507153086216875	train	1
3507569304244685	train	1
3507599897436159	test	1
3507610043206963	train	1
3507664590356599	train	1
3507874476782735	valid	1
3507900985440121	train	1
3507985437364629	train	1
3508347355008887	train	1
3508359401898087	test	1
3508394398469014	train	1
3508491022780158	train	1
3508583058869083	train	1
3508696544147478	test	1
3508957236737566	test	1
3509048328936708	test	1
3509294178132362	test	1
3509587099895772	test	1
3509703592587438	test	1
3509745610672214	test	1
3509835758939998	train	1
3509856176944511	train	1
3509867040415303	test	1
3510026650129395	train	1
3510097579516982	train	1
3510756249499774	test	1
3510774074723082	train	1
3510807269083133	valid	1
3510816303317584	train	1
3510821218727992	train	1
3510861841251632	train	1
3510918178235280	train	1
3510959064772874	valid	1
3510980376448123	test	1
3511296701858952	train	1
3511325785480995	train	1
3511492924642282	train	1
3511523001281969	train	1
3511592958286097	valid	1
3511855811037912	train	1
3511911129487048	train	1
3511915269299485	test	1
3511947309647762	train	1
3512013961362216	train	1
3512026494175760	train	1
3512319101110478	train	1
3512376240679226	train	1
3512383823888408	test	1
3512606659077201	train	1
3512651000669866	test	1
3512941028164269	train	1
3513262479906932	test	1
3513290493304816	train	1
3513350363696034	train	1
3513388757542796	train	1
3513456064319145	train	1
3513524204261047	train	1
3513653913528437	valid	1
3513686741908845	test	1
3513770552486982	train	1
3513776416261903	valid	1
3514013067313963	train	1
3514050183374783	train	1
3514062409017683	train	1
3514180600361613	test	1
3514194022544899	train	1
3514207993874298	train	1
3514210463648928	train	1
3514213123682860	train	1
3514355712486191	train	1
3514388935498432	train	1
3514402554460822	train	1
3514472532896409	train	1
3514488194405511	train	1
3514545869926096	test	1
3514556037304253	train	1
3514730335601008	train	1
3514740188134233	train	1
3514749121566095	train	1
3514751110034061	train	1
3514764602925448	train	1
3514797641100318	train	1
3514893019450810	test	1
3515132875549479	train	1
3515148297467460	train	1
3515168602200610	train	1
3515170322251083	train	1
3515178828637821	train	1
3515408722312193	test	1
3515452154569637	train	1
3515478524286068	test	1
3515484505011754	train	1
3515526720258027	train	1
3515599471078260	test	1
3515617766503869	train	1
3515863422717161	train	1
3515910432525662	train	1
3515957161081635	valid	1
3516051495056011	train	1
3516075133876688	test	1
3516184970398088	valid	1
3516247226152146	train	1
3516256999358492	train	1
3516345091714694	test	1
3516380156720562	train	1
3516395172216335	train	1
3516538713809703	test	1
3516618472368802	test	1
3516642124852390	train	1
3516647300535472	train	1
3516692619120294	train	1
3516779898507284	train	1
3516899952274171	train	1
3516957330719088	test	1
3517085177590617	train	1
3517239506952576	train	1
3517287858432332	train	1
3517331915373943	train	1
3517379004627716	train	1
3517400299303446	test	1
3517450127341666	train	1
3517654150730001	train	1
3517671238577066	train	1
3517913211949258	train	1
3518011623220155	train	1
3518025762261804	train	1
3518189458141440	test	1
3518202678295697	train	1
3518335570650964	test	1
3518377357805957	test	1
3518396224240158	test	1
3518414683570753	train	1
3518451824207957	train	1
3518464277201199	train	1
3518480768402810	test	1
3518511814617272	train	1
3518804300759850	test	1
3518832615944092	train	1
3518900580974801	test	1
3518904050006967	train	1
3518922072332530	test	1
3519138951979824	test	1
3519139757199506	train	1
3519188469684402	test	1
3519247689249498	test	1
3519253749507139	test	1
3519427042031514	test	1
3519461003362172	test	1
3519558462000749	test	1
3519566355163664	test	1
3519592385660612	train	1
3519609044652715	test	1
3519621354902376	test	1
3519745393265449	test	1
3519830978223581	train	1
3519863559509005	test	1
3519882198619469	train	1
3519899794079746	train	1
3520016303116185	test	1
3520023022715106	test	1
3520175351566023	test	1
3520191176418876	test	1
3520191335508376	test	1
3520222591480620	train	1
3520284168570173	test	1
3520347494086739	test	1
3520384592892117	test	1
3520392726007888	test	1
3520522614449187	train	1
3520694732369976	test	1
3520703028631071	test	1
3520704982549238	train	1
3520706987923093	train	1
3520732887740268	test	1
3520737141195826	test	1
3520881039285431	train	1
3520937527613653	train	1
3520966661376162	train	1
3521045488918643	train	1
3521049788336599	train	1
3521063797255523	test	1
3521080176318410	test	1
3521101440870648	train	1
3521102498456844	test	1
3521103416677237	test	1
3521115240583121	test	1
3521123226922752	test	1
3521273369873226	train	1
3521314024895025	test	1
3521401111509221	train	1
3521404332482919	train	1
3521450826379622	train	1
3521486264583585	test	1
3521597266900397	train	1
3521605651330955	train	1
3521627046109879	test	1
3521631324934258	train	1
3521642497951400	test	1
3521651939839740	test	1
3521677574653719	test	1
3521711687393024	train	1
3521728695697065	test	1
3521729358268107	test	1
3521730692056514	test	1
3521769287445261	train	1
3521788950177987	train	1
3521849281890159	test	1
3521871935084011	test	1
3521891396337049	test	1
3521928440481629	train	1
3521990126130013	test	1
3521995544889280	train	1
3522029674274751	train	1
3522033990479294	test	1
3522044425975087	train	1
3522052722331076	train	1
3522068497259377	test	1
3522074221531753	train	1
3522076365720136	valid	1
3522133390892704	train	1
3522148092522124	train	1
3522179578682489	train	1
3522282104487617	test	1
3522312043285146	train	1
3522352840770313	train	1
3522393354371183	test	1
3522409040227729	train	1
3522497506935505	train	1
3522514099672372	test	1
3522536849466843	train	1
3522604574827466	test	1
3522720643597530	test	1
3522793289324839	train	1
3522816362039773	train	1
3522817758933380	train	1
3523113511584631	train	1
3523118335084792	train	1
3523142439447223	train	1
3523166905046601	train	1
3523174425393918	test	1
3523221149736189	train	1
3523451346020299	test	1
3523474918302867	test	1
3523850354501854	train	1
3524014846711550	test	1
3524282870834066	train	1
3524313422928598	train	1
3524319378024201	train	1
3524326160871790	valid	1
3524356560423756	train	1
3524613776833046	train	1
3524632135116158	train	1
3524710836696749	train	1
3524942954300053	valid	1
3524953842289337	train	1
3524955024675914	valid	1
3525022351834740	valid	1
3525024193644676	valid	1
3525043982513076	valid	1
3525081986261659	test	1
3525251759647878	valid	1
3525284807010767	test	1
3525657218767582	train	1
3526074455187647	train	1
3526169535878971	train	1
3526365888481537	test	1
3526368157155355	train	1
3526434251143049	train	1
3526503788983224	train	1
3527109399621185	train	1
3527274575520788	test	1
3527517275120435	train	1
3527843260139224	test	1
3528272107209168	train	1
3528524281068449	train	1
3528599602989239	train	1
3528949453609115	test	1
3529382888637794	train	1
3529447015597687	train	1
3529973463269899	train	1
3530173875627205	train	1
3530519595193903	train	1
3530665750336865	valid	1
3530697895529382	valid	1
3530728329127443	valid	1
3530732573935045	valid	1
3530746449144167	valid	1
3530749347361160	test	1
3530794553085446	valid	1
3530826295701398	valid	1
3530837976834958	valid	1
3530847833315654	valid	1
3530850342036124	valid	1
3530851574555469	test	1
3530858881251151	valid	1
3530862408289582	valid	1
3530990352007663	test	1
3531044080423956	test	1
3531054096348785	valid	1
3531067040963185	valid	1
3531067597928787	train	1
3531069657632108	valid	1
3531076154715254	valid	1
3531078549300744	train	1
3531095800442217	train	1
3531109889902991	test	1
3531110162192187	test	1
3531111130771784	valid	1
3531127253695880	valid	1
3531131066401250	valid	1
3531139199517678	valid	1
3531143305794799	valid	1
3531157301666442	valid	1
3531158828547719	train	1
3531174166766165	valid	1
3531183885478044	train	1
3531190344220672	valid	1
3531200843302760	test	1
3531232182654415	test	1
3531278860712489	valid	1
3531392275408850	valid	1
3531401204495159	valid	1
3531526790267299	train	1
3531536294993622	train	1
3531550571933166	train	1
3531561934436883	train	1
3531628645061429	test	1
3531847650527419	test	1
3531904240271599	train	1
3531922430938702	train	1
3531943449013755	test	1
3531952675651819	train	1
3531968853559475	valid	1
3531971097059923	valid	1
3532127465810766	train	1
3532249750236372	train	1
3532262362179252	train	1
3532429145306876	train	1
3532540005039375	train	1
3532661769045405	test	1
3532875150114415	train	1
3532890178917843	train	1
3532899825071070	train	1
3532927994612026	train	1
3532937138182425	test	1
3532946873262471	train	1
3533072550680778	train	1
3533234900561204	test	1
3533278155989214	valid	1
3533329528041830	valid	1
3533360137322410	train	1
3533381633535279	train	1
3533424256546472	train	1
3533555789563533	train	1
3533613180118331	train	1
3533618351401336	test	1
3533670092625439	test	1
3533780360431082	train	1
3533821499097824	train	1
3533931498870950	train	1
3533991308964423	train	1
3534005234137807	train	1
3534015233853020	train	1
3534016576014937	train	1
3534023421298422	train	1
3534025228843890	valid	1
3534027632008929	train	1
3534027829516898	train	1
3534032681604603	train	1
3534035081092175	test	1
3534295853120535	test	1
3534319119064358	valid	1
3534320087633406	train	1
3534698476815325	train	1
3534728822797966	train	1
3534749051989109	test	1
3534810259530570	test	1
3534840185838771	train	1
3534864361886753	valid	1
3535063637353866	train	1
3535066531115670	train	1
3535575317211561	train	1
3535580233029694	train	1
3535622159975022	train	1
3535622557543529	train	1
3535622993885473	test	1
3535625657065998	train	1
3535633572604748	test	1
3535733682311516	train	1
3535775381245752	train	1
3535859934582048	train	1
3535863684480079	train	1
3536137949374054	train	1
3536160468654893	train	1
3536176168264005	test	1
3536190931763221	train	1
3536502098911595	train	1
3536516107985725	train	1
3536539063803461	test	1
3536573666276118	train	1
3536831402568979	valid	1
3536932275626915	valid	1
3536933945037416	test	1
3536934448194556	valid	1
3536935073488722	test	1
3536938021188947	valid	1
3536944594638280	test	1
3536949384267216	train	1
3536950058872113	test	1
3536953867383885	train	1
3536975887764280	train	1
3536977289275451	train	1
3537058188562402	train	1
3537159589874245	train	1
3537318084311339	train	1
3537328574397892	train	1
3537371826058602	train	1
3537881727926497	train	1
3538021837991992	train	1
3538285806867456	test	1
3538296473310311	train	1
3538305792221794	train	1
3538367805289558	train	1
3538421873783053	test	1
3538463150166499	train	1
3538765136241493	valid	1
3539206623779789	train	1
3539241373690189	train	1
3539409955684306	train	1
3539464796417917	test	1
3539474237604028	train	1
3539476179595411	test	1
3539504595821657	train	1
3539539005658550	train	1
3539934641848892	train	1
3539950345645878	train	1
3540117975469216	train	1
3540167371202662	train	1
3540252302492958	test	1
3540450231607216	valid	1
3541210708384352	valid	1
3541243373890933	train	1
3541296700422729	train	1
3541335790994538	train	1
3541403273723157	train	1
3541615299321212	train	1
3541746107098884	train	1
3541908481526544	train	1
3541944652894180	train	1
3541995274804532	train	1
3542393175448897	train	1
3542645769057965	train	1
3542709463318628	train	1
3542723602157480	train	1
3542723967098058	train	1
3543061848032400	train	1
3543072250110554	train	1
3543183801695829	train	1
3543185106296917	train	1
3543325993101342	train	1
3544528465939935	train	1
3544538671118819	train	1
3544557058465817	train	1
3544557297556798	valid	1
3544561957467635	train	1
3544562468944264	train	1
3544593209004405	train	1
3544609487572366	train	1
3544620837291539	train	1
3544636930417152	train	1
3544835879726634	train	1
3544904912949976	train	1
3544995820223242	train	1
3545034110917277	test	1
3545568494205770	train	1
3545636475076588	test	1
3546085097875122	train	1
3546614050545934	train	1
3546644643403439	train	1
3546679397398700	train	1
3547116598827604	train	1
3547468505446787	train	1
3547469398914829	valid	1
3547930159640406	test	1
3548059705240544	train	1
3548077078291661	train	1
3548084443358105	train	1
3548179678890025	test	1
3548446881711412	train	1
3548451281187456	valid	1
3548451688069313	train	1
3548453336305818	train	1
3548454288948105	train	1
3548612241976905	train	1
3549659249230256	train	1
3549661786706779	train	1
3549665267788019	train	1
3549679364631318	train	1
3549686092318187	train	1
3549694913487439	train	1
3549695760228126	train	1
3549696536243258	train	1
3549712785510852	train	1
3549718543789565	train	1
3549740560455787	test	1
3549790778491622	train	1
3549913478403360	train	1
3549918658511271	train	1
3549961302066517	valid	1
3550000191741449	valid	1
3550025399724420	valid	1
3550055962863050	train	1
3550613755761217	train	1
3550644943796189	train	1
3550796568656613	train	1
3550876440557330	train	1
3550989065938480	train	1
3550994862181866	train	1
3551034007727627	train	1
3551043776033921	train	1
3551064777811497	train	1
3551137359312575	train	1
3551397859306863	train	1
3551712554354222	train	1
3551860407874012	valid	1
3551892711507951	test	1
3552065240343243	valid	1
3552128226356493	train	1
3552144407638376	valid	1
3552221243819083	train	1
3552253253794574	train	1
3552260296795229	train	1
3552392198880087	train	1
3552494179678971	test	1
3552611976827015	train	1
3552624571983351	valid	1
3552654204614789	train	1
3552781220639049	valid	1
3552787851675522	train	1
3552798710677166	train	1
3552807199963698	train	1
3552819581865870	train	1
3552861243424817	train	1
3552896341416115	train	1
3552903081935952	train	1
3552922828553742	train	1
3552931930425282	train	1
3552990017181592	train	1
3553172620433013	train	1
3553301481919476	valid	1
3553314433765677	train	1
3553581665989387	train	1
3553661986467439	valid	1
3553664691780624	train	1
3553670928875735	train	1
3553684711404903	train	1
3553684971477739	train	1
3553685105337795	train	1
3553695214014327	train	1
3553711034558598	train	1
3553760205200811	train	1
3553791738066108	train	1
3553833936285095	train	1
3553859047651249	train	1
3553863896009411	test	1
3553865511234648	train	1
3553873715170323	train	1
3553878278422780	train	1
3553887162178378	train	1
3553888378830647	train	1
3553893516900664	train	1
3553905642807916	train	1
3553905667462115	train	1
3553907546720888	train	1
3553910830867126	train	1
3553921622713926	train	1
3553927041252741	train	1
3553931118650576	train	1
3553931122518510	train	1
3553936210833259	train	1
3553944799834359	test	1
3553951280426315	train	1
3553951343955866	train	1
3553960960853141	train	1
3553961631599530	train	1
3553965923051637	train	1
3553966325501855	train	1
3553971585603526	train	1
3553978207480338	train	1
3554149079474625	train	1
3554186970606108	train	1
3554199965048932	train	1
3554213017672034	test	1
3554239139423262	train	1
3554241135814698	train	1
3554247121475049	train	1
3554289802500400	train	1
3554307134057957	train	1
3554441166416112	test	1
3554450440919997	valid	1
3554453552400460	train	1
3554671963017756	train	1
3554717344896098	valid	1
3554719874026280	train	1
3554737317930873	train	1
3554755471115935	train	1
3554762622329603	train	1
3554855304537749	test	1
3554968256246645	train	1
3554969971612634	train	1
3554970932194213	test	1
3554991853652195	train	1
3554991983499073	train	1
3555014695974358	train	1
3555016406904055	test	1
3555027400082577	train	1
3555028306989754	train	1
3555060438769032	train	1
3555187228983888	train	1
3555193969113744	train	1
3555201006561102	train	1
3555212994130285	train	1
3555301305301144	train	1
3555321224473646	train	1
3555325510373086	train	1
3555340216388357	train	1
3555340937168553	train	1
3555344871900689	train	1
3555347572347312	train	1
3555349598592762	train	1
3555360663022486	train	1
3555365067664443	train	1
3555369307810976	train	1
3555369785336728	train	1
3555380984218760	train	1
3555394586198941	train	1
3555423107493125	train	1
3555428623479895	test	1
3555432071551165	train	1
3555442539809381	train	1
3555496960866699	train	1
3555503747923109	train	1
3555510173351378	train	1
3555654231194983	train	1
3555670261721720	train	1
3555677010012881	train	1
3555736762340830	train	1
3555762473395337	valid	1
3555768374255791	train	1
3555889526906013	test	1
3555922716247851	train	1
3556065499620526	train	1
3556073384212071	train	1
3556123317995321	train	1
3556130866941802	train	1
3556152497855409	train	1
3556192502491344	train	1
3556256721195708	train	1
3556259086805180	train	1
3556261566079424	train	1
3556266675037745	train	1
3556271779360537	train	1
3556413806921545	train	1
3556458098487639	test	1
3556551304180279	train	1
3556584317513839	test	1
3556584632304068	train	1
3556786260973386	train	1
3556808310767893	train	1
3556864900284581	train	1
3556866124835333	valid	1
3556880691584685	valid	1
3556908876895369	train	1
3556950267123819	train	1
3557119548956051	test	1
3557183867882163	valid	1
3557187626371692	train	1
3557248523358923	train	1
3557516337999844	train	1
3557585443383199	train	1
3557601096308394	test	1
3557777400638580	train	1
3558008191442301	train	1
3558061107430414	train	1
3558192170227570	train	1
3558335577759135	train	1
3558349515810861	train	1
